29805200.0	12659800.0	7258190.0	5161540.0	3940270.0	3184960.0	2441010.0	1725570.0	877516.0	349551.0	
29288200.0	12555300.0	7199890.0	5120020.0	3915770.0	3169030.0	2432220.0	1721050.0	876040.0	348903.0	
28908800.0	12445900.0	7144000.0	5083150.0	3898820.0	3152240.0	2422360.0	1716250.0	874156.0	348170.0	
28478500.0	12305700.0	7070220.0	5043900.0	3869160.0	3137500.0	2416350.0	1712730.0	871942.0	347331.0	
28114700.0	12186100.0	7012160.0	5011670.0	3849990.0	3123700.0	2410760.0	1709510.0	870295.0	346712.0	
27456600.0	12041900.0	6904230.0	4953460.0	3820580.0	3104020.0	2401010.0	1703740.0	868292.0	345806.0	
27155100.0	11907100.0	6870070.0	4926210.0	3801500.0	3090310.0	2393820.0	1699110.0	866347.0	344995.0	
26846500.0	11765500.0	6856620.0	4912810.0	3792190.0	3082690.0	2387890.0	1695760.0	864736.0	344350.0	
26564600.0	11684200.0	6837710.0	4886750.0	3780200.0	3073890.0	2381350.0	1692150.0	863153.0	343622.0	
26392200.0	11469900.0	6774710.0	4847230.0	3760470.0	3060420.0	2373690.0	1687510.0	861184.0	342603.0	
25861100.0	11395900.0	6713580.0	4812990.0	3732550.0	3041750.0	2365530.0	1685400.0	859427.0	341959.0	
25531900.0	11327500.0	6699140.0	4789800.0	3724630.0	3034950.0	2362760.0	1682700.0	858327.0	341537.0	
24989900.0	11150300.0	6641930.0	4744680.0	3705620.0	3020750.0	2352740.0	1677810.0	856389.0	340838.0	
24934700.0	11090100.0	6630080.0	4732330.0	3699320.0	3016380.0	2348570.0	1675420.0	855543.0	340530.0	
24765300.0	10949300.0	6562470.0	4692320.0	3674250.0	2999510.0	2338720.0	1670520.0	853927.0	339939.0	
24716700.0	10912800.0	6542110.0	4673960.0	3665200.0	2993140.0	2333330.0	1667420.0	852575.0	339411.0	
24295500.0	10815200.0	6482900.0	4653930.0	3649370.0	2987260.0	2330300.0	1664640.0	851256.0	338877.0	
24054200.0	10754300.0	6435380.0	4646190.0	3639510.0	2983480.0	2327180.0	1662360.0	850226.0	338403.0	
23941600.0	10599200.0	6381870.0	4616880.0	3621670.0	2970680.0	2319260.0	1658060.0	848588.0	337738.0	
23776200.0	10486100.0	6329030.0	4582160.0	3599180.0	2958290.0	2316300.0	1655700.0	847064.0	336957.0	
